"date","value"
2021-01-22 10:21:53,2700
2021-01-22 10:16:51,2700
2021-01-22 10:16:41,2760
2021-01-22 10:14:47,2760
2021-01-22 10:14:36,2640
2021-01-22 10:10:47,2640
2021-01-22 10:10:37,2580
2021-01-22 10:08:53,2580
2021-01-22 10:08:43,2460
2021-01-22 10:06:48,2460
2021-01-22 10:06:38,2340
2021-01-22 10:04:54,2340
2021-01-22 10:04:44,2220
2021-01-22 10:00:55,2220
2021-01-22 10:00:45,2160
2021-01-22 09:56:46,2160
2021-01-22 09:56:35,2100
2021-01-22 09:54:51,2100
2021-01-22 09:54:41,2160
2021-01-22 09:52:47,2160
2021-01-22 09:52:36,2100
2021-01-22 09:49:50,2100
2021-01-22 09:44:48,2100
2021-01-22 09:44:38,2160
2021-01-22 09:39:57,2160
2021-01-22 09:34:56,2160
2021-01-22 09:34:45,2100
2021-01-22 09:29:54,2100
2021-01-22 09:24:53,2100
2021-01-22 09:24:42,2160
2021-01-22 09:23:51,2160
2021-01-22 09:18:49,2160
2021-01-22 09:18:39,2220
2021-01-22 09:13:48,2220
2021-01-22 09:08:47,2220
2021-01-22 09:08:37,2160
2021-01-22 09:04:48,2160
2021-01-22 09:04:38,2100
2021-01-22 09:03:56,2100
2021-01-22 08:58:55,2100
2021-01-22 08:58:44,2220
2021-01-22 08:55:48,2220
2021-01-22 08:50:46,2220
2021-01-22 08:50:36,2280
2021-01-22 08:48:52,2280
2021-01-22 08:48:42,2220
2021-01-22 08:44:53,2220
2021-01-22 08:44:43,2280
2021-01-22 08:39:52,2280
2021-01-22 08:34:50,2280
2021-01-22 08:34:40,2220
2021-01-22 08:32:46,2220
2021-01-22 08:32:35,2280
2021-01-22 08:30:51,2280
2021-01-22 08:30:41,2220
2021-01-22 08:26:52,2220
2021-01-22 08:21:51,2220
2021-01-22 08:16:49,2220
2021-01-22 08:16:39,2280
2021-01-22 08:14:55,2280
2021-01-22 08:14:45,2400
2021-01-22 08:12:50,2400
2021-01-22 08:12:40,2340
2021-01-22 08:10:46,2340
2021-01-22 08:10:35,2400
2021-01-22 08:08:51,2400
2021-01-22 08:08:41,2460
2021-01-22 08:06:47,2460
2021-01-22 08:06:36,2520
2021-01-22 08:04:52,2520
2021-01-22 08:04:42,2460
2021-01-22 08:02:48,2460
2021-01-22 08:02:37,2520
2021-01-22 08:00:54,2520
2021-01-22 08:00:43,2580
2021-01-22 07:58:49,2580
2021-01-22 07:58:39,2520
2021-01-22 07:54:50,2520
2021-01-22 07:54:40,2580
2021-01-22 07:53:58,2580
2021-01-22 07:48:54,2580
2021-01-22 07:48:44,2640
2021-01-22 07:46:49,2640
2021-01-22 07:46:39,2580
2021-01-22 07:44:55,2580
2021-01-22 07:44:44,2520
2021-01-22 07:42:50,2520
2021-01-22 07:42:40,2580
2021-01-22 07:41:48,2580
2021-01-22 07:36:47,2580
2021-01-22 07:36:36,2640
2021-01-22 07:34:52,2640
2021-01-22 07:34:42,2700
2021-01-22 07:32:47,2700
2021-01-22 07:32:37,2760
2021-01-22 07:30:53,2760
2021-01-22 07:30:43,2700
2021-01-22 07:29:51,2700
2021-01-22 07:24:49,2700
2021-01-22 07:24:39,2640
2021-01-22 07:22:55,2640
2021-01-22 07:22:45,2580
2021-01-22 07:20:50,2580
2021-01-22 07:20:40,2640
2021-01-22 07:16:51,2640
2021-01-22 07:16:41,2580
2021-01-22 07:14:47,2580
2021-01-22 07:14:36,2640
2021-01-22 07:12:53,2640
2021-01-22 07:12:42,2700
2021-01-22 07:11:50,2700
2021-01-22 07:06:49,2700
2021-01-22 07:06:39,2760
2021-01-22 07:04:55,2760
2021-01-22 07:04:44,2820
2021-01-22 07:02:50,2820
2021-01-22 07:02:40,2760
2021-01-22 07:01:48,2760
2021-01-22 06:56:46,2760
2021-01-22 06:56:36,2820
2021-01-22 06:54:52,2820
2021-01-22 06:54:41,2760
2021-01-22 06:52:47,2760
2021-01-22 06:52:37,2820
2021-01-22 06:49:50,2820
2021-01-22 06:44:49,2820
2021-01-22 06:44:38,2880
2021-01-22 06:42:54,2880
2021-01-22 06:42:44,2820
2021-01-22 06:41:52,2820
2021-01-22 06:36:51,2820
2021-01-22 06:36:40,2880
2021-01-22 06:34:46,2880
2021-01-22 06:34:35,2820
2021-01-22 06:30:47,2820
2021-01-22 06:30:37,2880
2021-01-22 06:26:48,2880
2021-01-22 06:26:37,2820
2021-01-22 06:24:53,2820
2021-01-22 06:24:43,2880
2021-01-22 06:23:51,2880
2021-01-22 06:18:50,2880
2021-01-22 06:18:39,2940
2021-01-22 06:13:48,2940
2021-01-22 06:08:47,2940
2021-01-22 06:08:36,2880
2021-01-22 06:07:55,2880
2021-01-22 06:02:54,2880
2021-01-22 05:57:52,2880
2021-01-22 05:52:50,2880
2021-01-22 05:52:40,2940
2021-01-22 05:48:51,2940
2021-01-22 05:48:41,3000
2021-01-22 05:46:46,3000
2021-01-22 05:46:36,2940
2021-01-22 05:42:47,2940
2021-01-22 05:42:37,2880
2021-01-22 05:40:53,2880
2021-01-22 05:40:42,2820
2021-01-22 05:37:53,2820
2021-01-22 05:32:52,2820
2021-01-22 05:32:41,2880
2021-01-22 05:30:47,2880
2021-01-22 05:30:37,2940
2021-01-22 05:28:53,2940
2021-01-22 05:28:42,2880
2021-01-22 05:26:48,2880
2021-01-22 05:26:38,2940
2021-01-22 05:22:49,2940
2021-01-22 05:22:39,2880
2021-01-22 05:20:55,2880
2021-01-22 05:20:44,2760
2021-01-22 05:16:56,2760
2021-01-22 05:16:45,2700
2021-01-22 05:14:51,2700
2021-01-22 05:14:40,2520
2021-01-22 05:12:46,2520
2021-01-22 05:12:36,2340
2021-01-22 05:10:52,2340
2021-01-22 05:10:42,2160
2021-01-22 05:08:47,2160
2021-01-22 05:08:37,1920
2021-01-22 05:06:53,1920
2021-01-22 05:06:43,1740
2021-01-22 05:04:48,1740
2021-01-22 05:04:38,1680
2021-01-22 05:02:54,1680
2021-01-22 05:02:44,1560
2021-01-22 04:58:55,1560
2021-01-22 04:58:45,1620
2021-01-22 04:56:50,1620
2021-01-22 04:56:40,1500
2021-01-22 04:55:48,1500
2021-01-22 04:50:47,1500
2021-01-22 04:50:36,1440
2021-01-22 04:48:52,1440
2021-01-22 04:48:42,1380
2021-01-22 04:45:55,1380
2021-01-22 04:40:54,1380
2021-01-22 04:40:44,1440
2021-01-22 04:38:49,1440
2021-01-22 04:38:39,1380
2021-01-22 04:34:51,1380
2021-01-22 04:34:40,1320
2021-01-22 04:30:52,1320
2021-01-22 04:30:41,1260
2021-01-22 04:26:52,1260
2021-01-22 04:26:42,1320
2021-01-22 04:24:48,1320
2021-01-22 04:24:37,1200
2021-01-22 04:22:53,1200
2021-01-22 04:22:43,1260
2021-01-22 04:21:51,1260
2021-01-22 04:16:50,1260
2021-01-22 04:16:39,1200
2021-01-22 04:14:55,1200
2021-01-22 04:14:45,1260
2021-01-22 04:12:51,1260
2021-01-22 04:12:40,1140
2021-01-22 04:08:51,1140
2021-01-22 04:08:41,1080
2021-01-22 04:04:52,1080
2021-01-22 04:04:42,1020
2021-01-22 04:01:55,1020
2021-01-22 03:56:53,1020
2021-01-22 03:56:43,960
2021-01-22 03:52:54,960
2021-01-22 03:52:44,1020
2021-01-22 03:50:49,1020
2021-01-22 03:50:39,960
2021-01-22 03:48:55,960
2021-01-22 03:48:44,1020
2021-01-22 03:44:56,1020
2021-01-22 03:44:45,1080
2021-01-22 03:42:51,1080
2021-01-22 03:42:41,1020
2021-01-22 03:40:46,1020
2021-01-22 03:40:36,1080
2021-01-22 03:39:54,1080
2021-01-22 03:34:53,1080
2021-01-22 03:34:42,960
2021-01-22 03:32:55,960
2021-01-22 03:32:45,1080
2021-01-22 03:30:50,1080
2021-01-22 03:30:40,1020
2021-01-22 03:28:56,1020
2021-01-22 03:28:45,900
2021-01-22 03:24:53,900
2021-01-22 03:24:43,960
2021-01-22 03:22:56,960
2021-01-22 03:22:45,840
2021-01-22 03:18:53,840
2021-01-22 03:18:42,960
2021-01-22 03:16:48,960
2021-01-22 03:16:38,1020
2021-01-22 03:12:49,1020
2021-01-22 03:12:39,1080
2021-01-22 03:08:50,1080
2021-01-22 03:08:39,960
2021-01-22 03:06:55,960
2021-01-22 03:06:45,900
2021-01-22 03:02:56,900
2021-01-22 03:02:46,840
2021-01-22 02:58:46,840
2021-01-22 02:58:36,900
2021-01-22 02:54:47,900
2021-01-22 02:54:37,960
2021-01-22 02:52:53,960
2021-01-22 02:52:43,1020
2021-01-22 02:49:56,1020
2021-01-22 02:44:55,1020
2021-01-22 02:44:44,960
2021-01-22 02:42:50,960
2021-01-22 02:37:48,960
2021-01-22 02:32:47,960
2021-01-22 02:32:36,900
2021-01-22 02:29:50,900
2021-01-22 02:24:49,900
2021-01-22 02:24:38,960
2021-01-22 02:20:47,960
2021-01-22 02:20:36,1020
2021-01-22 02:18:52,1020
2021-01-22 02:18:42,960
2021-01-22 02:17:50,960
2021-01-22 02:12:48,960
2021-01-22 02:12:38,900
2021-01-22 02:10:54,900
2021-01-22 02:10:44,840
2021-01-22 02:08:49,840
2021-01-22 02:08:39,900
2021-01-22 02:06:55,900
2021-01-22 02:06:45,840
2021-01-22 02:04:50,840
2021-01-22 02:04:40,780
2021-01-22 02:01:54,780
2021-01-22 01:56:52,780
2021-01-22 01:56:42,900
2021-01-22 01:51:51,900
2021-01-22 01:46:49,900
2021-01-22 01:46:39,780
2021-01-22 01:42:50,780
2021-01-22 01:42:39,900
2021-01-22 01:40:56,900
2021-01-22 01:40:45,840
2021-01-22 01:38:51,840
2021-01-22 01:38:41,780
2021-01-22 01:36:46,780
2021-01-22 01:36:36,840
2021-01-22 01:32:47,840
2021-01-22 01:32:37,780
2021-01-22 01:30:53,780
2021-01-22 01:30:43,900
2021-01-22 01:28:48,900
2021-01-22 01:28:38,960
2021-01-22 01:26:54,960
2021-01-22 01:26:44,900
2021-01-22 01:22:55,900
2021-01-22 01:22:44,960
2021-01-22 01:20:50,960
2021-01-22 01:20:40,900
2021-01-22 01:17:53,900
2021-01-22 01:12:52,900
2021-01-22 01:12:41,840
2021-01-22 01:10:47,840
2021-01-22 01:10:37,780
2021-01-22 01:06:48,780
2021-01-22 01:06:38,840
2021-01-22 01:02:48,840
2021-01-22 01:02:38,780
2021-01-22 00:57:57,780
2021-01-22 00:52:56,780
2021-01-22 00:52:45,840
2021-01-22 00:51:53,840
2021-01-22 00:46:52,840
2021-01-22 00:46:41,780
2021-01-22 00:45:49,780
2021-01-22 00:40:48,780
2021-01-22 00:40:37,840
2021-01-22 00:35:57,840
2021-01-22 00:30:52,840
2021-01-22 00:30:41,900
2021-01-22 00:29:50,900
2021-01-22 00:24:48,900
2021-01-22 00:24:37,840
2021-01-22 00:20:48,840
2021-01-22 00:20:38,780
2021-01-22 00:16:49,780
2021-01-22 00:16:39,840
2021-01-22 00:14:55,840
2021-01-22 00:14:44,900
2021-01-22 00:10:55,900
2021-01-22 00:05:54,900
2021-01-22 00:00:52,900
2021-01-22 00:00:42,840
2021-01-20 23:58:50,1020
2021-01-20 23:58:39,960
2021-01-20 23:56:56,960
2021-01-20 23:56:45,900
2021-01-20 23:54:51,900
2021-01-20 23:54:40,960
2021-01-20 23:53:59,960
2021-01-20 23:48:58,960
2021-01-20 23:48:47,900
2021-01-20 23:46:53,900
2021-01-20 23:46:43,960
2021-01-20 23:44:58,960
2021-01-20 23:44:48,900
2021-01-20 23:42:54,900
2021-01-20 23:42:44,840
2021-01-20 23:38:55,840
2021-01-20 23:38:44,900
2021-01-20 23:34:03,900
2021-01-20 23:29:02,900
2021-01-20 23:24:00,900
2021-01-20 23:18:58,900
2021-01-20 23:18:48,960
2021-01-20 23:13:57,960
2021-01-20 23:08:55,960
2021-01-20 23:08:45,900
2021-01-20 23:07:53,900
2021-01-20 23:02:52,900
2021-01-20 23:02:41,960
2021-01-20 22:58:00,960
2021-01-20 22:52:59,960
2021-01-20 22:52:48,900
2021-01-20 22:49:00,900
2021-01-20 22:48:49,840
2021-01-20 22:45:53,840
2021-01-20 22:40:51,840
2021-01-20 22:40:41,900
2021-01-20 22:38:57,900
2021-01-20 22:38:46,960
2021-01-20 22:34:58,960
2021-01-20 22:34:47,1020
2021-01-20 22:30:58,1020
2021-01-20 22:30:48,960
2021-01-20 22:26:59,960
2021-01-20 22:21:55,960
2021-01-20 22:16:53,960
2021-01-20 22:16:43,1020
2021-01-20 22:14:59,1020
2021-01-20 22:14:48,960
2021-01-20 22:10:59,960
2021-01-20 22:10:49,1020
2021-01-20 22:08:55,1020
2021-01-20 22:08:44,1080
2021-01-20 22:06:50,1080
2021-01-20 22:06:40,1020
2021-01-20 22:04:56,1020
2021-01-20 22:04:45,960
2021-01-20 22:02:51,960
2021-01-20 22:02:41,1020
2021-01-20 22:00:53,1020
2021-01-20 22:00:43,960
2021-01-20 22:00:01,960
2021-01-20 21:55:00,960
2021-01-20 21:54:49,1080
2021-01-20 21:50:50,1080
2021-01-20 21:50:40,1140
2021-01-20 21:49:58,1140
2021-01-20 21:44:57,1140
2021-01-20 21:44:46,1080
2021-01-20 21:43:55,1080
2021-01-20 21:38:53,1080
2021-01-20 21:33:51,1080
2021-01-20 21:28:50,1080
2021-01-20 21:28:39,1020
2021-01-20 21:26:55,1020
2021-01-20 21:26:45,1080
2021-01-20 21:24:51,1080
2021-01-20 21:24:40,1140
2021-01-20 21:22:56,1140
2021-01-20 21:22:46,1200
2021-01-20 21:20:52,1200
2021-01-20 21:20:41,1140
2021-01-20 21:18:57,1140
2021-01-20 21:18:47,1200
2021-01-20 21:16:53,1200
2021-01-20 21:16:42,1260
2021-01-20 21:14:58,1260
2021-01-20 21:14:48,1320
2021-01-20 21:12:53,1320
2021-01-20 21:12:43,1260
2021-01-20 21:10:59,1260
2021-01-20 21:10:49,1440
2021-01-20 21:08:55,1440
2021-01-20 21:08:44,1500
2021-01-20 21:06:50,1500
2021-01-20 21:06:40,1560
2021-01-20 21:02:51,1560
2021-01-20 21:02:41,1620
2021-01-20 20:57:54,1620
2021-01-20 20:52:52,1620
2021-01-20 20:52:42,1680
2021-01-20 20:50:58,1680
2021-01-20 20:50:48,1620
2021-01-20 20:48:53,1620
2021-01-20 20:48:43,1680
2021-01-20 20:44:54,1680
2021-01-20 20:44:44,1740
2021-01-20 20:40:56,1740
2021-01-20 20:40:45,1800
2021-01-20 20:39:53,1800
2021-01-20 20:34:52,1800
2021-01-20 20:34:41,1860
2021-01-20 20:31:03,1860
2021-01-20 20:26:02,1860
2021-01-20 20:21:00,1860
2021-01-20 20:20:50,1920
2021-01-20 20:16:51,1920
2021-01-20 20:16:40,2040
2021-01-20 20:13:54,2040
2021-01-20 20:08:53,2040
2021-01-20 20:08:42,2160
2021-01-20 20:06:58,2160
2021-01-20 20:06:48,2100
2021-01-20 20:04:54,2100
2021-01-20 20:04:43,2040
2021-01-20 20:02:59,2040
2021-01-20 20:02:49,2100
2021-01-20 20:01:57,2100
2021-01-20 19:56:56,2100
2021-01-20 19:56:45,2040
2021-01-20 19:54:51,2040
2021-01-20 19:54:41,2160
2021-01-20 19:52:57,2160
2021-01-20 19:52:46,2100
2021-01-20 19:48:58,2100
2021-01-20 19:48:47,2160
2021-01-20 19:46:53,2160
2021-01-20 19:46:43,2220
2021-01-20 19:42:54,2220
2021-01-20 19:42:44,2340
2021-01-20 19:41:00,2340
2021-01-20 19:40:49,2400
2021-01-20 19:38:55,2400
2021-01-20 19:38:45,2280
2021-01-20 19:37:53,2280
2021-01-20 19:32:51,2280
2021-01-20 19:32:41,2220
2021-01-20 19:30:57,2220
2021-01-20 19:30:47,2160
2021-01-20 19:28:52,2160
2021-01-20 19:28:42,2220
2021-01-20 19:26:58,2220
2021-01-20 19:26:48,2160
2021-01-20 19:25:56,2160
2021-01-20 19:20:54,2160
2021-01-20 19:20:44,2220
2021-01-20 19:16:55,2220
2021-01-20 19:16:45,2340
2021-01-20 19:14:50,2340
2021-01-20 19:14:40,2280
2021-01-20 19:12:56,2280
2021-01-20 19:12:46,2340
2021-01-20 19:11:54,2340
2021-01-20 19:06:53,2340
2021-01-20 19:06:42,2280
2021-01-20 19:04:58,2280
2021-01-20 19:04:48,2400
2021-01-20 19:02:02,2400
2021-01-20 18:57:00,2400
2021-01-20 18:56:50,2460
2021-01-20 18:54:55,2460
2021-01-20 18:54:45,2400
2021-01-20 18:50:57,2400
2021-01-20 18:50:46,2340
2021-01-20 18:46:58,2340
2021-01-20 18:46:47,2400
2021-01-20 18:42:58,2400
2021-01-20 18:42:48,2340
2021-01-20 18:40:54,2340
2021-01-20 18:40:43,2400
2021-01-20 18:37:57,2400
2021-01-20 18:32:55,2400
2021-01-20 18:32:45,2460
2021-01-20 18:28:56,2460
2021-01-20 18:28:46,2520
2021-01-20 18:27:54,2520
2021-01-20 18:22:52,2520
2021-01-20 18:22:42,2580
2021-01-20 18:20:58,2580
2021-01-20 18:20:48,2640
2021-01-20 18:16:59,2640
2021-01-20 18:16:49,2580
2021-01-20 18:14:55,2580
2021-01-20 18:14:44,2640
2021-01-20 18:13:00,2640
2021-01-20 18:12:50,2520
2021-01-20 18:10:56,2520
2021-01-20 18:10:45,2460
2021-01-20 18:09:53,2460
2021-01-20 18:04:52,2460
2021-01-20 18:04:42,2400
2021-01-20 18:02:58,2400
2021-01-20 18:02:47,2520
2021-01-20 18:00:53,2520
2021-01-20 18:00:43,2580
2021-01-20 17:56:54,2580
2021-01-20 17:56:44,2640
2021-01-20 17:52:55,2640
2021-01-20 17:52:45,2580
2021-01-20 17:49:58,2580
2021-01-20 17:44:57,2580
2021-01-20 17:44:46,2640
2021-01-20 17:42:52,2640
2021-01-20 17:42:42,2700
2021-01-20 17:38:53,2700
2021-01-20 17:38:43,2640
2021-01-20 17:34:55,2640
2021-01-20 17:34:45,2580
2021-01-20 17:33:00,2580
2021-01-20 17:32:50,2520
2021-01-20 17:30:56,2520
2021-01-20 17:30:45,2460
2021-01-20 17:28:51,2460
2021-01-20 17:28:41,2520
2021-01-20 17:26:57,2520
2021-01-20 17:26:46,2580
2021-01-20 17:25:55,2580
2021-01-20 17:20:53,2580
2021-01-20 17:20:43,2640
2021-01-20 17:18:58,2640
2021-01-20 17:18:48,2580
2021-01-20 17:17:56,2580
2021-01-20 17:12:55,2580
2021-01-20 17:12:44,2640
2021-01-20 17:11:00,2640
2021-01-20 17:10:50,2580
2021-01-20 17:08:56,2580
2021-01-20 17:08:45,2700
2021-01-20 17:06:51,2700
2021-01-20 17:06:40,2640
2021-01-20 17:02:52,2640
2021-01-20 17:02:41,2580
2021-01-20 16:58:53,2580
2021-01-20 16:58:42,2520
2021-01-20 16:56:58,2520
2021-01-20 16:56:48,2460
2021-01-20 16:55:56,2460
2021-01-20 16:50:55,2460
2021-01-20 16:50:44,2520
2021-01-20 16:46:56,2520
2021-01-20 16:46:45,2580
2021-01-20 16:42:57,2580
2021-01-20 16:42:46,2640
2021-01-20 16:40:52,2640
2021-01-20 16:40:42,2580
2021-01-20 16:40:00,2580
2021-01-20 16:34:59,2580
2021-01-20 16:34:48,2640
2021-01-20 16:32:54,2640
2021-01-20 16:32:43,2580
2021-01-20 16:31:00,2580
2021-01-20 16:30:49,2640
2021-01-20 16:27:00,2640
2021-01-20 16:26:50,2700
2021-01-20 16:24:56,2700
2021-01-20 16:24:45,2640
2021-01-20 16:21:59,2640
2021-01-20 16:16:57,2640
2021-01-20 16:16:47,2580
2021-01-20 16:14:53,2580
2021-01-20 16:14:42,2640
2021-01-20 16:10:54,2640
2021-01-20 16:10:44,2580
2021-01-20 16:06:55,2580
2021-01-20 16:06:44,2520
2021-01-20 16:05:01,2520
2021-01-20 16:04:50,2460
2021-01-20 16:00:51,2460
2021-01-20 16:00:41,2520
2021-01-20 15:58:57,2520
2021-01-20 15:58:46,2400
2021-01-20 15:53:55,2400
2021-01-20 15:48:54,2400
2021-01-20 15:48:44,2520
2021-01-20 15:44:55,2520
2021-01-20 15:44:45,2580
2021-01-20 15:40:56,2580
2021-01-20 15:40:46,2520
2021-01-20 15:39:54,2520
2021-01-20 15:34:53,2520
2021-01-20 15:34:42,2400
2021-01-20 15:30:02,2400
2021-01-20 15:25:01,2400
2021-01-20 15:24:50,2460
2021-01-20 15:20:52,2460
2021-01-20 15:20:41,2520
2021-01-20 15:18:57,2520
2021-01-20 15:18:47,2460
2021-01-20 15:14:58,2460
2021-01-20 15:14:48,2520
2021-01-20 15:10:59,2520
2021-01-20 15:10:49,2460
2021-01-20 15:07:00,2460
2021-01-20 15:06:49,2400
2021-01-20 15:04:55,2400
2021-01-20 15:04:45,2280
2021-01-20 15:01:58,2280
2021-01-20 14:56:57,2280
2021-01-20 14:56:47,2340
2021-01-20 14:54:53,2340
2021-01-20 14:54:42,2400
2021-01-20 14:52:58,2400
2021-01-20 14:52:48,2460
2021-01-20 14:51:56,2460
2021-01-20 14:46:55,2460
2021-01-20 14:41:53,2460
2021-01-20 14:36:52,2460
2021-01-20 14:36:41,2400
2021-01-20 14:34:58,2400
2021-01-20 14:29:56,2400
2021-01-20 14:24:55,2400
2021-01-20 14:24:44,2460
2021-01-20 14:23:00,2460
2021-01-20 14:22:50,2400
2021-01-20 14:20:55,2400
2021-01-20 14:20:45,2340
2021-01-20 14:16:53,2340
2021-01-20 14:16:43,2400
2021-01-20 14:14:59,2400
2021-01-20 14:14:49,2340
2021-01-20 14:11:00,2340
2021-01-20 14:10:50,2400
2021-01-20 14:07:53,2400
2021-01-20 14:02:51,2400
2021-01-20 14:02:41,2340
2021-01-20 13:58:52,2340
2021-01-20 13:58:42,2280
2021-01-20 13:58:01,2280
2021-01-20 13:52:59,2280
2021-01-20 13:52:49,2340
2021-01-20 13:50:55,2340
2021-01-20 13:50:44,2400
2021-01-20 13:45:53,2400
2021-01-20 13:45:53,2400
2021-01-20 13:45:53,2400
2021-01-20 13:45:53,2400
2021-01-20 13:45:53,2400
2021-01-20 13:40:52,2400
2021-01-20 13:40:41,2340
2021-01-20 13:38:58,2340
2021-01-20 13:38:47,2400
2021-01-20 13:36:53,2400
2021-01-20 13:36:43,2340
2021-01-20 13:34:59,2340
2021-01-20 13:34:49,2280
2021-01-20 13:31:00,2280
2021-01-20 13:30:49,2220
2021-01-20 13:27:01,2220
2021-01-20 13:26:51,2280
2021-01-20 13:24:56,2280
2021-01-20 13:24:46,2340
2021-01-20 13:22:52,2340
2021-01-20 13:22:41,2400
2021-01-20 13:22:00,2400
2021-01-20 13:16:58,2400
2021-01-20 13:16:48,2460
2021-01-20 13:12:59,2460
2021-01-20 13:12:49,2400
2021-01-20 13:10:54,2400
2021-01-20 13:10:44,2460
2021-01-20 13:07:57,2460
2021-01-20 13:02:56,2460
2021-01-20 13:02:45,2400
2021-01-20 13:00:51,2400
2021-01-20 13:00:41,2460
2021-01-20 12:56:51,2460
2021-01-20 12:56:41,2400
2021-01-20 12:54:57,2400
2021-01-20 12:54:47,2460
2021-01-20 12:52:52,2460
2021-01-20 12:52:42,2580
2021-01-20 12:50:58,2580
2021-01-20 12:50:48,2520
2021-01-20 12:48:53,2520
2021-01-20 12:48:43,2580
2021-01-20 12:46:59,2580
2021-01-20 12:46:49,2640
2021-01-20 12:44:55,2640
2021-01-20 12:44:44,2580
2021-01-20 12:44:03,2580
2021-01-20 12:39:01,2580
2021-01-20 12:38:51,2520
2021-01-20 12:34:52,2520
2021-01-20 12:34:42,2580
2021-01-20 12:34:00,2580
2021-01-20 12:28:59,2580
2021-01-20 12:28:48,2640
2021-01-20 12:27:56,2640
2021-01-20 12:22:55,2640
2021-01-20 12:22:45,2520
2021-01-20 12:21:01,2520
2021-01-20 12:20:50,2580
2021-01-20 12:17:53,2580
2021-01-20 12:12:52,2580
2021-01-20 12:12:42,2700
2021-01-20 12:10:58,2700
2021-01-20 12:10:47,2640
2021-01-20 12:08:53,2640
2021-01-20 12:08:43,2700
2021-01-20 12:05:57,2700
2021-01-20 12:00:55,2700
2021-01-20 12:00:45,2760
2021-01-20 11:59:01,2760
2021-01-20 11:58:51,2700
2021-01-20 11:54:52,2700
2021-01-20 11:54:41,2640
2021-01-20 11:50:53,2640
2021-01-20 11:50:42,2580
2021-01-20 11:48:59,2580
2021-01-20 11:48:48,2520
2021-01-20 11:46:54,2520
2021-01-20 11:46:44,2580
2021-01-20 11:45:00,2580
2021-01-20 11:44:49,2640
2021-01-20 11:43:57,2640
2021-01-20 11:38:56,2640
2021-01-20 11:38:46,2700
2021-01-20 11:37:54,2700
2021-01-20 11:32:52,2700
2021-01-20 11:32:42,2640
2021-01-20 11:30:58,2640
2021-01-20 11:30:48,2760
2021-01-20 11:28:54,2760
2021-01-20 11:28:43,2820
2021-01-20 11:26:59,2820
2021-01-20 11:26:49,2760
2021-01-20 11:24:54,2760
2021-01-20 11:24:44,2700
2021-01-20 11:22:54,2700
2021-01-20 11:22:43,2820
2021-01-20 11:18:55,2820
2021-01-20 11:18:45,2760
2021-01-20 11:14:56,2760
2021-01-20 11:14:46,2820
2021-01-20 11:13:54,2820
2021-01-20 11:08:53,2820
2021-01-20 11:08:42,2760
2021-01-20 11:06:58,2760
2021-01-20 11:06:48,2820
2021-01-20 11:02:59,2820
2021-01-20 11:02:49,2760
2021-01-20 11:00:55,2760
2021-01-20 11:00:44,2700
2021-01-20 10:59:00,2700
2021-01-20 10:58:50,2760
2021-01-20 10:57:58,2760
2021-01-20 10:52:57,2760
2021-01-20 10:52:46,2820
2021-01-20 10:48:58,2820
2021-01-20 10:48:47,2940
2021-01-20 10:44:59,2940
2021-01-20 10:44:48,3000
2021-01-20 10:43:01,3000
2021-01-20 10:42:51,2940
2021-01-20 10:40:57,2940
2021-01-20 10:40:46,3000
2021-01-20 10:38:52,3000
2021-01-20 10:38:41,2940
2021-01-20 10:37:55,2940
2021-01-20 10:32:54,2940
2021-01-20 10:32:44,3000
2021-01-20 10:28:55,3000
2021-01-20 10:28:45,3060
2021-01-20 10:24:56,3060
2021-01-20 10:24:46,3120
2021-01-20 10:20:57,3120
2021-01-20 10:20:57,3120
2021-01-20 10:20:47,3060
2021-01-20 10:20:47,3060
2021-01-20 10:16:58,3060
2021-01-20 10:16:48,3000
2021-01-20 10:14:53,3000
2021-01-20 10:14:43,2880
2021-01-20 10:12:59,2880
2021-01-20 10:12:49,2760
2021-01-20 10:09:00,2760
2021-01-20 10:08:50,2580
2021-01-20 10:06:55,2580
2021-01-20 10:06:45,2460
2021-01-20 10:05:01,2460
2021-01-20 10:04:50,2400
2021-01-20 10:00:52,2400
2021-01-20 10:00:41,2340
2021-01-20 09:56:53,2340
2021-01-20 09:56:42,2400
2021-01-20 09:52:54,2400
2021-01-20 09:52:43,2460
2021-01-20 09:48:03,2460
2021-01-20 09:43:01,2460
2021-01-20 09:42:51,2400
2021-01-20 09:39:54,2400
2021-01-20 09:34:53,2400
2021-01-20 09:34:42,2460
2021-01-20 09:32:58,2460
2021-01-20 09:32:48,2400
2021-01-20 09:29:00,2400
2021-01-20 09:28:49,2520
2021-01-20 09:24:54,2520
2021-01-20 09:24:43,2400
2021-01-20 09:23:00,2400
2021-01-20 09:22:49,2460
2021-01-20 09:19:01,2460
2021-01-20 09:18:50,2400
2021-01-20 09:14:59,2400
2021-01-20 09:14:48,2460
2021-01-20 09:13:56,2460
2021-01-20 09:08:55,2460
2021-01-20 09:08:45,2400
2021-01-20 09:05:58,2400
2021-01-20 09:00:57,2400
2021-01-20 09:00:46,2460
2021-01-20 08:56:58,2460
2021-01-20 08:56:47,2400
2021-01-20 08:54:58,2400
2021-01-20 08:54:48,2460
2021-01-20 08:50:56,2460
2021-01-20 08:50:46,2400
2021-01-20 08:48:51,2400
2021-01-20 08:48:41,2460
2021-01-20 08:46:57,2460
2021-01-20 08:46:47,2520
